"Location","Supply Source","Item #","Name","Qty. On Hand","Par Level","Min Level","Reorder Qty","Custom #"," Bin #"," Price"," GL #"," Pack Count"," Custom 1"," Custom 2"," Custom 3"," Ext. Price"
"Sumner Vault","SYSCO","I056","OilSprayCans_ParwayTryson _6btls/cs","100","0","0","0","INGREDIENT","","42.89","","1","","","","4289.00"
"Sumner Vault","MEDOSWEET","I058","Milk2%_SmithBrotherFarms Item#0206","0","0","0","0","INGREDIENT","","3.08","","1","","","","0.00"
"Sumner Vault","BC FOODS","I057","PumpkinPowder_BCFoods _50lb/cs","187","0","0","0","INGREDIENT","","215.00","","1","","","","40205.00"
"Sumner Vault","Uline","P041","CleanMatPad_Uline_60sh/ct Item#H-3465BLU","6","0","0","0","PACKAGING","","58.00","","1","","","","348.00"
"Sumner Vault","MEDOSWEET","I059","Buttermilk_EdaleenDairy _5ga/bg_45pp Item#0507","126","0","0","0","INGREDIENT","","16.48","","1","","","","2076.48"
"Sumner Vault","GREAT LITTLE BOX COMPANY","P012","RingCakeBox(12pk)_GLBC _25pc/bn","0","0","0","0","PACKAGING","","29.00","","1","","","","0.00"
"Sumner Vault","BRIDGEWELL","I060","TapiocaStarch_Bridgewell _50lb/bg","104","0","0","0","INGREDIENT","","55.00","","1","","","","5720.00"
"Sumner Vault","Uline","P043","RedHairNet_Uline_100pc/pk Item#S-10480R","1","0","0","0","PACKAGING","","6.50","","1","","","","6.50"
"Sumner Vault","Uline","P044","BlueHairNet_Uline_100pc/pk Item#S-10480BLU","9","0","0","0","PACKAGING","","6.50","","1","","","","58.50"
"Sumner Vault","Uline","P045","WhiteHairNet_Uline_100pc/pk Item#S-10480W","12","0","0","0","PACKAGING","","6.50","","1","","","","78.00"
"Sumner Vault","Uline","P046","JumboRolls_Uline_950pc/rl Item#S-19385","5","0","0","0","PACKAGING","","54.00","","1","","","","270.00"
"Sumner Vault","Uline","P047","PaperTowels_Uline_6rl/cs Item#S-12849","2","0","0","0","PACKAGING","","45.00","","1","","","","90.00"
"Sumner Vault","Uline","P048","BeardNets_Uline_100pc/pk Item#S-9635W","1","0","0","0","PACKAGING","","6.50","","1","","","","6.50"
"Sumner Vault","Uline","P049","Aprons_Uline_100pc/pk Item#S-10485W","11","0","0","20","PACKAGING","","0.00","","1","","","","0.00"
"Sumner Vault","Uline","P050","ShoeCovers_Uline_80pc/pk Item#S-16129","1","0","0","23","PACKAGING","","0.00","","1","","","","0.00"
"Sumner Vault","Amazon","P051","XLG.Gloves_Amazon_1800pc/cs","0","0","0","0","PACKAGING","","152.79","","1","","","","0.00"
"Sumner Vault","Amazon","P052","LG.Gloves_Amazon_2000pc/cs","1","0","0","0","PACKAGING","","135.79","","1","","","","135.79"
"Sumner Vault","Amazon","P053","MED.Gloves_Amazon_2000pc/cs","0","0","0","0","PACKAGING","","19.99","","1","","","","0.00"
"Sumner Vault","Amazon","P054","SM.Gloves_Amazon_2000pc/cs","1","0","0","0","PACKAGING","","152.79","","1","","","","152.79"
"Sumner Vault","Amazon","P055","HandsFreeSoap_Amazon_2bt/cs","1","0","0","0","PACKAGING","","54.35","","1","","","","54.35"
"Sumner Vault","Amazon","P061","WetFloorWipes_Amazon_4pk/cs","1","0","0","0","PACKAGING","","5.44","","1","","","","5.44"
"Sumner Vault","Amazon","P056","RegularSoap_Amazon_6bt/cs","2","0","0","1","PACKAGING","","34.94","","1","","","","69.88"
"Sumner Vault","Amazon","P057","TolietPaperTork_Amazon_12rl/cs","1","0","0","1","PACKAGING","","52.22","","1","","","","52.22"
"Sumner Vault","Amazon","P058","HandSanitizer_Amazon_2bt/cs","1","0","0","1","PACKAGING","","22.49","","1","","","","22.49"
"Sumner Vault","Amazon","P059","8X11Paper_Amazon_10rm/cs","2","0","0","1","PACKAGING","","49.99","","1","","","","99.98"
"Sumner Vault","Amazon","P060","11X17Paper_Amazon_5rm/cs","1","0","0","1","PACKAGING","","67.16","","1","","","","67.16"
"Sumner Vault","BAYCO","I061","ChocolateChips_Cordillera _50lb/bg Item#1058763","326","0","0","1","INGREDIENT","","130.00","","1","","","","42380.00"
"Sumner Vault","CEREAL INGREDIENTS","i062","PumpkinInclusions_CII_50lb/bg Item#21100","0","0","0","1","INGREDIENT","","150.50","","1","","","","0.00"
"Sumner Vault","LANDSBERG","P062","MiniBakingCups_NovaCart _30000pc/cs Item#N1J38250","88","0","0","1","PACKAGING","","103.20","","1","","","","9081.60"
"Sumner Vault","LANDSBERG","P063","12CellTray_Inline_250pc/cs","3","0","0","0","PACKAGING","","82.52","","1","","","","247.56"
"Sumner Vault","GREAT LITTLE BOX COMPANY","P064","Large4CellBox(8pk)_GLBC_25pc/bn","72","0","0","0","PACKAGING","","1.00","","1","","","","72.00"
"Sumner Vault","GRIP B","P065","12cell_GripB_300pc/cs","0","0","0","1","PACKAGING","","52.70","","1","","","","0.00"
"GLBC Warehouse","GREAT LITTLE BOX COMPANY","P003","FLAT Large 4 Cell Box(12Pk) _GLBC_25pc/bn_16pp Item#904320082-001","0","0","0","0","PACKAGING","","38.50","","1","","","","0.00"
"GLBC Warehouse","LANDSBERG","P006","Small 4 Cell GripB (300/cs)","0","0","0","0","PACKAGING","","57.30","","1","","","","0.00"
"GLBC Warehouse","GRIP B","P008","RingCakeLid_GripB_300pc/cs","0","0","0","0","PACKAGING","","32.00","","1","","","","0.00"
"GLBC Warehouse","GRIP B","P010","RingCakeBase_GripB_300pc/cs","0","0","0","0","PACKAGING","","19.44","","1","","","","0.00"
"GLBC Warehouse","GRIP B","P013","SingleLayerLid_GripB _200pc/cs Item#1517556","0","0","0","0","PACKAGING","","88.72","","1","","","","0.00"
"GLBC Warehouse","LANDSBERG","P014","SingleLayerCakeBase_GripB _200pc/cs","0","0","0","0","PACKAGING","","72.56","","1","","","","0.00"
"GLBC Warehouse","LANDSBERG","P063","12CellTray_Inline_250pc/cs","0","0","0","0","PACKAGING","","82.52","","1","","","","0.00"
"GLBC Warehouse","GREAT LITTLE BOX COMPANY","P064","Large4CellBox(8pk)_GLBC_25pc/bn","0","0","0","0","PACKAGING","","1.00","","1","","","","0.00"
"GLBC Warehouse","GRIP B","P065","12cell_GripB_300pc/cs","0","0","0","1","PACKAGING","","52.70","","1","","","","0.00"
"Peterson Warehouse","GREAT LITTLE BOX COMPANY","P003","FLAT Large 4 Cell Box(12Pk) _GLBC_25pc/bn_16pp Item#904320082-001","0","0","0","0","PACKAGING","","38.50","","1","","","","0.00"
"Peterson Warehouse","LANDSBERG","P006","Small 4 Cell GripB (300/cs)","110","0","0","0","PACKAGING","","57.30","","1","","","","6303.00"
"Peterson Warehouse","GRIP B","P008","RingCakeLid_GripB_300pc/cs","0","0","0","0","PACKAGING","","32.00","","1","","","","0.00"
"Peterson Warehouse","GRIP B","P010","RingCakeBase_GripB_300pc/cs","0","0","0","0","PACKAGING","","19.44","","1","","","","0.00"
"Peterson Warehouse","GRIP B","P013","SingleLayerLid_GripB _200pc/cs Item#1517556","617","0","0","0","PACKAGING","","88.72","","1","","","","54740.24"
"Peterson Warehouse","LANDSBERG","P014","SingleLayerCakeBase_GripB _200pc/cs","528","0","0","0","PACKAGING","","72.56","","1","","","","38311.68"
"Peterson Warehouse","LANDSBERG","P063","12CellTray_Inline_250pc/cs","456","0","0","0","PACKAGING","","82.52","","1","","","","37629.12"
"Peterson Warehouse","GREAT LITTLE BOX COMPANY","P064","Large4CellBox(8pk)_GLBC_25pc/bn","0","0","0","0","PACKAGING","","1.00","","1","","","","0.00"
"Peterson Warehouse","GRIP B","P065","12cell_GripB_300pc/cs","273","0","0","1","PACKAGING","","52.70","","1","","","","14387.10"
"Sumner Vault","INTERNATIONAL FOOD PRODUCTS","I030","Molasses_InternationalMolasses _645lb/dr","14","0","0","1","INGREDIENT","","645.00","","1","","","","9030.00"
"Peterson Warehouse","GRIP B","P066","Small4cell_GripB_300pc/cs","110","0","0","0","PACKAGING","","33.84","","1","","","","3722.40"
"Sumner Vault","LANDSBERG","P067","Small4Cell_Panoramic _260pc/cs","24","0","0","0","PACKAGING","","57.30","","1","","","","1375.20"
"Sumner Vault","GRIP B","P068","Large4Cell_GripB _300pc/cs","32","0","0","1","PACKAGING","","45.27","","1","","","","1448.64"
"Sumner Vault","GLBC","P042","BubbleWrap","7","0","0","1","PACKAGING","","156.28","","1","","","","1093.96"
"Sumner Vault","GRIP B","P070","TulipCups_GripB_5000pc/cs","172","0","0","1","PACKAGING","","0.00","","1","","","","0.00"
"Sumner Vault","BAKE MARK","I063","SugarGranulated_C&H_50lb/bg","0","0","0","1","INGREDIENT","","35.90","","1","","","","0.00"
"Sumner Vault","SYSCO","I064","OilSprayCans_Sysco_6bt/cs","30","0","0","1","INGREDIENT","","28.02","","1","","","","840.60"
"Manteca Warehouse","Antonina's Bakery","M 942355","WA Trader Joes Cinnamon Coffee Cake (12pk) 1/16oz","0","0","0","0","FINISHED GOODS","","40.68","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","M TJGFPUMPKINMUFFIN","Trader Joes GF Pumpkin Muffin 12pk Item#174618","0","0","0","0","FINISHED GOODS","","38.64","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","M 174110","TJ  Double Chocolate Muffin 12pk Item#74110 (60/pallet)","0","0","0","0","FINISHED GOODS","","40.06","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","M 05240-2","Cinnamon Coffee Cake Item#094235 (54/pallet)","176","0","0","0","FINISHED GOODS","","40.68","","1","","","","7159.68"
"Manteca Warehouse","BAYCO","M BYCOAPFLOUR50","All purpose flour 50lb/bg item#1060","24","0","0","0","INGREDIENT","","19.90","","1","","","","477.60"
"Manteca Warehouse","BAYCO","M BYCOGRANSG5126","Sugar Granulated Cane 50lb/bg item#5125","133","0","0","0","INGREDIENT","","38.55","","1","","","","5127.15"
"Manteca Warehouse","PINN PACK","M 07D-375-W-X Ring cake lid","07D-375-W-X Ring cake lid 540/cs","121","0","0","0","PACKAGING","","66.36","","1","","","","8029.56"
"Manteca Warehouse","PINN PACK","M 07BR-538-X","Ring Cake Base 675/cs","86","0","0","0","PACKAGING","","76.79","","1","","","","6603.94"
"Manteca Warehouse","BAYCO","M BYCOCFEFRZN30","Cage Free Whole Eggs Frozen 30lb/bkt item#0942 60pp","170","0","0","0","INGREDIENT","","68.30","","1","","","","11611.00"
"Manteca Warehouse","BAYCO","M 4032","Vegan Semi Sweet Chocolate Chips 1M Item#4032 (50lb/case)","0","0","0","0","INGREDIENT","","130.00","","1","","","","0.00"
"Manteca Warehouse","BAYCO","M BYCOBRSG5125","Brown Sugar C&H 50lb/bg item#5124","72","0","0","0","INGREDIENT","","39.90","","1","","","","2872.80"
"Manteca Warehouse","LANDSBERG","M LAN1476207","48"" V-Board 2,939/pallet","2983","0","0","0","PACKAGING","","0.46","","1","","","","1372.18"
"Manteca Warehouse","LANDSBERG","M 166746","14x14x12","49","0","0","0","PACKAGING","","35.50","","1","","","","1739.50"
"Manteca Warehouse","LANDSBERG","M LAN800307","Shrink Cake Band 283x30 + 8x05 Clear 4M/CS","17","0","0","0","PACKAGING","","250.00","","1","","","","4250.00"
"Manteca Warehouse","LANDSBERG","M LAN1352339","Sheet Liner-38","13","0","0","0","SUPPLIES","","40.00","","1","","","","520.00"
"Manteca Warehouse","BAYCO","M BYCOBKPWDR","Baking Powder 50lb/bg item#9301","9","0","0","0","INGREDIENT","","96.00","","1","","","","864.00"
"Manteca Warehouse","BAYCO","M 9588","Cinnmaon","8","0","0","0","INGREDIENT","","112.00","","1","","","","896.00"
"Manteca Warehouse","LANDSBERG","M 1462987","43x48 56gal 14MIC Natural HDPE Can liner 200/case","7","0","0","0","SUPPLIES","","43.50","","1","","","","304.50"
"Manteca Warehouse","BAYCO","M BYCOBKSD9317","Baking Soda 50lb/bg item#9316","7","0","0","0","INGREDIENT","","26.90","","1","","","","188.30"
"Manteca Warehouse","LANDSBERG","M LAN1473927","Cake Tray Base PET 360/CS","0","0","0","0","PACKAGING","","45.72","","1","","","","0.00"
"Manteca Warehouse","INTERNATIONAL FOOD PRODUCTS","M IFPCNGMOCS50","Corn Starch NGMO Melojel Item#201289 (50lb/bag)","32","0","0","0","INGREDIENT","","39.60","","1","","","","1267.20"
"Manteca Warehouse","INTERNATIONAL FOOD PRODUCTS","M 203018","Deoiled sunflower lecithin 20kg","6","0","0","0","INGREDIENT","","687.80","","1","","","","4126.80"
"Manteca Warehouse","LANDSBERG","M 1484494","Blue Poly Sleeve Protector","1","0","0","0","SUPPLIES","","105.71","","1","","","","105.71"
"Manteca Warehouse","BAYCO","M 260518","Vital Wheat Gluten/ 50lb Bag","10","0","0","0","INGREDIENT","","108.00","","1","","","","1080.00"
"Sumner Vault","Antonina's Bakery","F001","TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet)","1779","0","0","1","FINISHED GOODS","","39.58","","1","","","","70412.82"
"Sumner Vault","Antonina's Bakery","F002","TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet)","421","0","0","1","FINISHED GOODS","","40.06","","1","","","","16865.26"
"Sumner Vault","Antonina's Bakery","F003","Antoninas Yellow Decorated Cupcake 10.5oz Item#13759","122","0","0","1","FINISHED GOODS","","40.72","","1","","","","4967.84"
"Sumner Vault","Antonina's Bakery","F004","Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742","213","0","0","1","FINISHED GOODS","","40.56","","1","","","","8639.28"
"Sumner Vault","Antonina's Bakery","F005","Antoninas Single Chocolate Layer Cake 6pk Item#13728","25","0","0","1","FINISHED GOODS","","49.78","","1","","","","1244.50"
"Sumner Vault","Antonina's Bakery","F006","Antoninas Single Yellow Layer Cake 6pk Item#13711","0","0","0","1","FINISHED GOODS","","49.79","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F007","Antoninas Blueberry Raspberry Muffin 14oz Item#14121","21","0","0","1","FINISHED GOODS","","46.59","","1","","","","978.39"
"Sumner Vault","Antonina's Bakery","F008","Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773","90","0","0","1","FINISHED GOODS","","44.97","","1","","","","4047.30"
"Sumner Vault","Antonina's Bakery","F009","STCelebrationCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","50.16","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F010","STDoubleChocolateCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","45.24","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F011","Antoninas Chocolate Chip Muffin 14oz Item#13803","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F012","Antoninas Chocolate Chip Muffin 10.5oz Item#13131","0","0","0","1","FINISHED GOODS","","45.56","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F013","Antoninas Lemon Poppy Seed Muffins 14oz Item#14138","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F014","Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet)","0","0","0","1","FINISHED GOODS","","49.01","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F015","TJ Pumpkin Muffins 12pk Item#174619 (60/pallet)","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F016","TJTrippleGingerMuffin 14oz(12pk)_#","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F017","TJCinnamonCoffeeCake Trays 16oz#942354","0","0","0","1","FINISHED GOODS","","41.76","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","F018","AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918","0","0","0","1","FINISHED GOODS","","49.20","","1","","","","0.00"
"Transit","Antonina's Bakery","F001","TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet)","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Transit","Antonina's Bakery","F002","TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet)","0","0","0","1","FINISHED GOODS","","40.06","","1","","","","0.00"
"Transit","Antonina's Bakery","F003","Antoninas Yellow Decorated Cupcake 10.5oz Item#13759","0","0","0","1","FINISHED GOODS","","40.72","","1","","","","0.00"
"Transit","Antonina's Bakery","F004","Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742","0","0","0","1","FINISHED GOODS","","40.56","","1","","","","0.00"
"Transit","Antonina's Bakery","F005","Antoninas Single Chocolate Layer Cake 6pk Item#13728","0","0","0","1","FINISHED GOODS","","49.78","","1","","","","0.00"
"Transit","Antonina's Bakery","F006","Antoninas Single Yellow Layer Cake 6pk Item#13711","0","0","0","1","FINISHED GOODS","","49.79","","1","","","","0.00"
"Transit","Antonina's Bakery","F007","Antoninas Blueberry Raspberry Muffin 14oz Item#14121","0","0","0","1","FINISHED GOODS","","46.59","","1","","","","0.00"
"Transit","Antonina's Bakery","F008","Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773","0","0","0","1","FINISHED GOODS","","44.97","","1","","","","0.00"
"Transit","Antonina's Bakery","F009","STCelebrationCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","50.16","","1","","","","0.00"
"Transit","Antonina's Bakery","F010","STDoubleChocolateCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","45.24","","1","","","","0.00"
"Transit","Antonina's Bakery","F011","Antoninas Chocolate Chip Muffin 14oz Item#13803","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Transit","Antonina's Bakery","F012","Antoninas Chocolate Chip Muffin 10.5oz Item#13131","0","0","0","1","FINISHED GOODS","","45.56","","1","","","","0.00"
"Transit","Antonina's Bakery","F013","Antoninas Lemon Poppy Seed Muffins 14oz Item#14138","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Transit","Antonina's Bakery","F014","Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet)","0","0","0","1","FINISHED GOODS","","49.01","","1","","","","0.00"
"Transit","Antonina's Bakery","F015","TJ Pumpkin Muffins 12pk Item#174619 (60/pallet)","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Transit","Antonina's Bakery","F016","TJTrippleGingerMuffin 14oz(12pk)_#","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Transit","Antonina's Bakery","F017","TJCinnamonCoffeeCake Trays 16oz#942354","0","0","0","1","FINISHED GOODS","","41.76","","1","","","","0.00"
"Transit","Antonina's Bakery","F018","AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918","0","0","0","1","FINISHED GOODS","","49.20","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F001","TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet)","541","0","0","1","FINISHED GOODS","","39.58","","1","","","","21412.78"
"Manteca Warehouse","Antonina's Bakery","F002","TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet)","720","0","0","1","FINISHED GOODS","","40.06","","1","","","","28843.20"
"Manteca Warehouse","Antonina's Bakery","F003","Antoninas Yellow Decorated Cupcake 10.5oz Item#13759","0","0","0","1","FINISHED GOODS","","40.72","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F004","Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742","0","0","0","1","FINISHED GOODS","","40.56","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F005","Antoninas Single Chocolate Layer Cake 6pk Item#13728","0","0","0","1","FINISHED GOODS","","49.78","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F006","Antoninas Single Yellow Layer Cake 6pk Item#13711","0","0","0","1","FINISHED GOODS","","49.79","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F007","Antoninas Blueberry Raspberry Muffin 14oz Item#14121","0","0","0","1","FINISHED GOODS","","46.59","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F008","Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773","0","0","0","1","FINISHED GOODS","","44.97","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F009","STCelebrationCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","50.16","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F010","STDoubleChocolateCake 16oz(12pk)","0","0","0","1","FINISHED GOODS","","45.24","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F011","Antoninas Chocolate Chip Muffin 14oz Item#13803","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F012","Antoninas Chocolate Chip Muffin 10.5oz Item#13131","0","0","0","1","FINISHED GOODS","","45.56","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F013","Antoninas Lemon Poppy Seed Muffins 14oz Item#14138","0","0","0","1","FINISHED GOODS","","42.71","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F014","Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet)","0","0","0","1","FINISHED GOODS","","49.01","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F015","TJ Pumpkin Muffins 12pk Item#174619 (60/pallet)","63","0","0","1","FINISHED GOODS","","39.58","","1","","","","2493.54"
"Manteca Warehouse","Antonina's Bakery","F016","TJTrippleGingerMuffin 14oz(12pk)_#","0","0","0","1","FINISHED GOODS","","39.58","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","F017","TJCinnamonCoffeeCake Trays 16oz#942354","403","0","0","1","FINISHED GOODS","","3.48","","1","","","","1402.44"
"Manteca Warehouse","Antonina's Bakery","F018","AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918","0","0","0","1","FINISHED GOODS","","49.20","","1","","","","0.00"
"Manteca Warehouse","Challenge Dairy Products, Inc.","M CDSRCRM32#","Sour Cream Item#1040 4gal/32lb","98","0","0","0","INGREDIENT","","48.79","","1","","","","4781.42"
"Manteca Warehouse","MANTECA DRY MIX CENTER","M ANTDMCCC","50LB Cinnamon Coffee Cake Dry Mix","100","0","0","0","INGREDIENT","","31.53","","1","","","","3153.00"
"Manteca Warehouse","International Bakers Services","M IBSNBAVDA08","Natural Butter and Vanilla (Dry) DA08 50#","23","0","0","0","INGREDIENT","","175.55","","1","","","","4037.65"
"Manteca Warehouse","Challenge Dairy Products, Inc.","M CDUNBTR55","Butter Unsalted Item#5215 55lb/25kg","22","0","0","0","INGREDIENT","","196.39","","1","","","","4320.58"
"Manteca Warehouse","Challenge Dairy Products, Inc.","M CDDBTM","Buttermilk Powder 50lb item#6073","6","0","0","0","INGREDIENT","","115.93","","1","","","","695.58"
"Manteca Warehouse","West Coast Labels PK","M WCLZEN10124B","Sticker Antoninas Cinnamon Coffee Cake Barbell Label 1M/RL item#ZEN10124B","2","0","0","0","PACKAGING","","222.80","","1","","","","445.60"
"Manteca Warehouse","GREAT LITTLE BOX COMPANY","M CINCOFCKBCK","TJ Cinnamon Coffee Cake Back Label F#91466 1000 per roll","175","0","0","0","PACKAGING","","19.73","","1","","","","3452.75"
"Manteca Warehouse","GREAT LITTLE BOX COMPANY","M CINCOFCKFRT","TJ Cinnamon Coffee Cake Front Label 1000 per roll F#91464","138","0","0","0","PACKAGING","","19.73","","1","","","","2722.74"
"Manteca Warehouse","MAVERICK OIL","M MAVERIKOILSCANOLAOIL","Canola Oil Item# (35lb/case)","0","0","0","0","INGREDIENT","","41.65","","1","","","","0.00"
"Manteca Warehouse","DAWN FOODS INC","M 2404684","Morton Salt","3","0","0","0","INGREDIENT","","14.28","","1","","","","42.84"
"Manteca Warehouse","DSM","M DSM20821","MAXAPAL A2 Item#20821 20kg/bag (44#)","0","0","0","0","INGREDIENT","","5589.20","","1","","","","0.00"
"Manteca Warehouse","DAWN FOODS INC","M 1088261","U.S. Extra Grade Buttermilk Powder","3","0","0","0","INGREDIENT","","149.13","","1","","","","447.39"
"Manteca Warehouse","Par Way Tryson Company","M PWTNONGMOSPRAY","Oil Spray Cans Vegalene 6/17oz case (6.375lbs) item#17050 (Order in 150qty)","50","0","0","0","INGREDIENT","","28.02","","1","","","","1401.00"
"Manteca Warehouse","RIA DISTRIBUTION","M RDVANILLAEXT55","Vanilla Extract 55gal Drum PULL BY GAL","543","0","0","0","INGREDIENT","","41.72","","1","","","","22653.96"
"Manteca Warehouse","Uline PK","M S-7412","Industrial Thermal Transfer Labels","3","0","0","0","PACKAGING","","39.00","","1","","","","117.00"
"Manteca Warehouse","Par Way Tryson Company","M PWTCNONGMOOILSPRY55GL","Oil Spray NON GMO Vegalene 55gl Drum","4","0","0","0","INGREDIENT","","1010.84","","1","","","","4043.36"
"Sumner Vault","COSTCO","I065","SugarBrown_C&H_25lb/bg Item#801465","0","0","0","0","INGREDIENT","","21.99","","1","","","","0.00"
"Sumner Vault","LANDSBERG","P069","FLAT Large 4 Cell Box 12pk Landsberg_25pc/bn_10pp","100","0","0","0","PACKAGING","","41.25","","1","","","","4125.00"
"Sumner Vault","Amazon","P071","JumboRolls_Amazon_1100pc/rl","0","0","0","0","","","47.76","","1","","","","0.00"
"Transit","MAVERICK OIL","I028","CanolaOil_Gemsa _35lb/jg_60pp","0","0","0","0","INGREDIENT","","47.25","","1","","","","0.00"
"Sumner Vault","Antonina's Bakery","CINNAMONDRYMIX","Cinnamon Muffin Dry Mix (50lb/bag)","83","0","0","0","INGREDIENT","","42.50","","1","","","","3527.50"
"Sumner Vault","Antonina's Bakery","M 05240-2","Cinnamon Coffee Cake Item#094235 (54/pallet)","277","0","0","0","FINISHED GOODS","","31.08","","1","","","","8609.16"
"Manteca Warehouse","LANDSBERG","1484100","Aprons 100/pk","12","0","0","0","SUPPLIES","","13.13","","1","","","","157.56"
"Manteca Warehouse","LANDSBERG","1388565","Center Feed Hand Towel ","5","0","0","0","SUPPLIES","","36.70","","1","","","","183.50"
"Manteca Warehouse","LANDSBERG","1479388","XL Gloves","4","0","0","0","SUPPLIES","","167.00","","1","","","","668.00"
"Manteca Warehouse","LANDSBERG","1479387","Large Gloves","5","0","0","0","SUPPLIES","","167.00","","1","","","","835.00"
"Manteca Warehouse","LANDSBERG","1479385","Medium Gloves","5","0","0","0","SUPPLIES","","167.00","","1","","","","835.00"
"Sumner Vault","INTERNATIONAL FOOD PRODUCTS","I066","TapiocaStarch_50lb/bg 50pp Item#202813","0","0","0","0","INGREDIENT","","60.11","","1","","","","0.00"
"Manteca Bakery","BAYCO","M BYCOCFEFRZN30","Cage Free Whole Eggs Frozen 30lb/bkt item#0942 60pp","0","0","0","0","INGREDIENT","","68.30","","1","","","","0.00"
"Manteca Bakery","MANTECA DRY MIX CENTER","M ANTDMCCC","50LB Cinnamon Coffee Cake Dry Mix","0","0","0","0","INGREDIENT","","31.53","","1","","","","0.00"
"Manteca Bakery","MAVERICK OIL","M MAVERIKOILSCANOLAOIL","Canola Oil Item# (35lb/case)","0","0","0","0","INGREDIENT","","41.65","","1","","","","0.00"
"Manteca Bakery","Challenge Dairy Products, Inc.","M CDSRCRM32#","Sour Cream Item#1040 4gal/32lb","0","0","0","0","INGREDIENT","","48.79","","1","","","","0.00"
"Manteca Bakery","RIA DISTRIBUTION","M RDVANILLAEXT55","Vanilla Extract 55gal Drum PULL BY GAL","0","0","0","0","INGREDIENT","","41.73","","1","","","","0.00"
"Manteca Bakery","BAYCO","M BYCOAPFLOUR50","All purpose flour 50lb/bg item#1060","0","0","0","0","INGREDIENT","","19.90","","1","","","","0.00"
"Manteca Bakery","BAYCO","M 9588","Cinnmaon","0","0","0","0","INGREDIENT","","112.00","","1","","","","0.00"
"Manteca Bakery","Challenge Dairy Products, Inc.","M CDUNBTR55","Butter Unsalted Item#5215 55lb/25kg","0","0","0","0","INGREDIENT","","192.39","","1","","","","0.00"
