Location,Supply Source,Item #,Name,Qty. On Hand,Par Level,Min Level,Reorder Qty,Custom #, Bin #, Price, GL #, Pack Count, Custom 1, Custom 2, Custom 3, Ext. Price
Sumner Vault,Uline,P050,ShoeCovers_Uline_80pc/pk Item#S-16129,10,0,0,23,SUPPLIES,,23,,1,,,,230
Sumner Vault,Amazon,P051,XLG.Gloves_Amazon_1800pc/cs,0,0,0,0,SUPPLIES,,152.79,,1,,,,0
Sumner Vault,Amazon,P052,LG.Gloves_Amazon_2000pc/cs,0,0,0,0,SUPPLIES,,152.79,,1,,,,0
Sumner Vault,Amazon,P053,MED.Gloves_Amazon_2000pc/cs,0,0,0,0,SUPPLIES,,152.79,,1,,,,0
Sumner Vault,Amazon,P054,SM.Gloves_Amazon_2000pc/cs,0,0,0,0,PACKAGING,,119.99,,1,,,,0
Sumner Vault,Amazon,P055,HandsFreeSoap_Amazon_2bt/cs,2,0,0,0,SUPPLIES,,56.26,,1,,,,112.52
Sumner Vault,Amazon,P061,WetFloorWipes_Amazon_4pk/cs,3,0,0,0,SUPPLIES,,30.78,,1,,,,92.34
Sumner Vault,Amazon,P056,RegularSoap_Amazon_6bt/cs,0,0,0,1,SUPPLIES,,34.94,,1,,,,0
Sumner Vault,Amazon,P057,TolietPaperTork_Amazon_12rl/cs,0,0,0,1,SUPPLIES,,54.2,,1,,,,0
Sumner Vault,Amazon,P058,HandSanitizer_Amazon_2bt/cs,0,0,0,1,SUPPLIES,,67.99,,1,,,,0
Sumner Vault,Amazon,P059,8X11Paper_Amazon_10rm/cs,0,0,0,1,SUPPLIES,,51.34,,1,,,,0
Sumner Vault,Amazon,P060,11X17Paper_Amazon_5rm/cs,0,0,0,1,SUPPLIES,,67.16,,1,,,,0
Sumner Vault,BAYCO,I061,ChocolateChips_Cordillera _50lb/bg Item#1058763,107,0,0,1,INGREDIENT,,130,,1,,,,13910
Sumner Vault,CEREAL INGREDIENTS,i062,PumpkinInclusions_CII_50lb/bg Item#21100,0,0,0,1,INGREDIENT,,150.5,,1,,,,0
Sumner Vault,LANDSBERG,P062,MiniBakingCups_NovaCart _30000pc/cs Item#N1J38250,94,0,0,1,PACKAGING,,103.2,,1,,,,9700.8
Sumner Vault,LANDSBERG,P063,12CellTray_Inline_250pc/cs,3,0,0,0,PACKAGING,,82.52,,1,,,,247.56
Sumner Vault,GREAT LITTLE BOX COMPANY,P064,Large4CellBox(8pk)_GLBC_25pc/bn,77,0,0,0,PACKAGING,,1,,1,,,,77
Sumner Vault,GRIP B,P065,12cell_GripB_300pc/cs,0,0,0,1,PACKAGING,,52.7,,1,,,,0
GLBC Warehouse,GREAT LITTLE BOX COMPANY,P003,FLAT Large 4 Cell Box(12Pk) _GLBC_25pc/bn_16pp Item#904320082-001,0,0,0,0,PACKAGING,,38.5,,1,,,,0
GLBC Warehouse,LANDSBERG,P006,Small 4 Cell GripB (300/cs),0,0,0,0,PACKAGING,,57.3,,1,,,,0
GLBC Warehouse,GRIP B,P008,RingCakeLid_GripB_300pc/cs,0,0,0,0,PACKAGING,,32,,1,,,,0
GLBC Warehouse,GRIP B,P010,RingCakeBase_GripB_300pc/cs,0,0,0,0,PACKAGING,,19.44,,1,,,,0
GLBC Warehouse,GRIP B,P013,SingleLayerLid_GripB _200pc/cs Item#1517556,0,0,0,0,PACKAGING,,88.72,,1,,,,0
GLBC Warehouse,LANDSBERG,P014,SingleLayerCakeBase_GripB _200pc/cs,0,0,0,0,PACKAGING,,72.56,,1,,,,0
GLBC Warehouse,LANDSBERG,P063,12CellTray_Inline_250pc/cs,0,0,0,0,PACKAGING,,82.52,,1,,,,0
GLBC Warehouse,GREAT LITTLE BOX COMPANY,P064,Large4CellBox(8pk)_GLBC_25pc/bn,0,0,0,0,PACKAGING,,1,,1,,,,0
GLBC Warehouse,GRIP B,P065,12cell_GripB_300pc/cs,0,0,0,1,PACKAGING,,52.7,,1,,,,0
Peterson Warehouse,GREAT LITTLE BOX COMPANY,P003,FLAT Large 4 Cell Box(12Pk) _GLBC_25pc/bn_16pp Item#904320082-001,0,0,0,0,PACKAGING,,38.5,,1,,,,0
Peterson Warehouse,LANDSBERG,P006,Small 4 Cell GripB (300/cs),110,0,0,0,PACKAGING,,57.3,,1,,,,6303
Peterson Warehouse,GRIP B,P008,RingCakeLid_GripB_300pc/cs,0,0,0,0,PACKAGING,,32,,1,,,,0
Peterson Warehouse,GRIP B,P010,RingCakeBase_GripB_300pc/cs,0,0,0,0,PACKAGING,,19.44,,1,,,,0
Peterson Warehouse,GRIP B,P013,SingleLayerLid_GripB _200pc/cs Item#1517556,617,0,0,0,PACKAGING,,88.72,,1,,,,54740.24
Peterson Warehouse,LANDSBERG,P014,SingleLayerCakeBase_GripB _200pc/cs,528,0,0,0,PACKAGING,,72.56,,1,,,,38311.68
Peterson Warehouse,LANDSBERG,P063,12CellTray_Inline_250pc/cs,456,0,0,0,PACKAGING,,82.52,,1,,,,37629.12
Peterson Warehouse,GREAT LITTLE BOX COMPANY,P064,Large4CellBox(8pk)_GLBC_25pc/bn,0,0,0,0,PACKAGING,,1,,1,,,,0
Peterson Warehouse,GRIP B,P065,12cell_GripB_300pc/cs,273,0,0,1,PACKAGING,,52.7,,1,,,,14387.1
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I030,Molasses_InternationalMolasses _645lb/dr,12,0,0,1,INGREDIENT,,645,,1,,,,7740
Peterson Warehouse,GRIP B,P066,Small4cell_GripB_300pc/cs,110,0,0,0,PACKAGING,,33.84,,1,,,,3722.4
Sumner Vault,LANDSBERG,P067,Small4Cell_Panoramic _260pc/cs,36,0,0,0,PACKAGING,,57.3,,1,,,,2062.8
Sumner Vault,GRIP B,P068,Large4Cell_GripB _300pc/cs,28,0,0,1,PACKAGING,,45.27,,1,,,,1267.56
Sumner Vault,GLBC,P042,BubbleWrap,2,0,0,1,PACKAGING,,156.28,,1,,,,312.56
Sumner Vault,GRIP B,P070,TulipCups_GripB_5000pc/cs,172,0,0,1,PACKAGING,,0,,1,,,,0
Sumner Vault,BAKE MARK,I063,SugarGranulated_C&H_50lb/bg,0,0,0,1,INGREDIENT,,35.9,,1,,,,0
Sumner Vault,SYSCO,I064,OilSprayCans_Sysco_6bt/cs,57,0,0,1,INGREDIENT,,28.02,,1,,,,1597.14
Manteca Warehouse,Antonina's Bakery,M 942355,WA Trader Joes Cinnamon Coffee Cake (12pk) 1/16oz,324,0,0,0,FINISHED GOODS,,41.76,,1,,,,13530.24
Manteca Warehouse,Antonina's Bakery,M TJGFPUMPKINMUFFIN,Trader Joes GF Pumpkin Muffin 12pk Item#174618,0,0,0,0,FINISHED GOODS,,38.64,,1,,,,0
Manteca Warehouse,Antonina's Bakery,M 174110,TJ  Double Chocolate Muffin 12pk Item#74110 (60/pallet),0,0,0,0,FINISHED GOODS,,40.06,,1,,,,0
Manteca Warehouse,Antonina's Bakery,M 05240-2,Cinnamon Coffee Cake Item#094235 (54/pallet),0,0,0,0,FINISHED GOODS,,40.68,,1,,,,0
Manteca Warehouse,BAYCO,M BYCOAPFLOUR50,All purpose flour 50lb/bg item#1060,0,0,0,0,INGREDIENT,,19.9,,1,,,,0
Manteca Warehouse,BAYCO,M BYCOGRANSG5126,Sugar Granulated Cane 50lb/bg item#5125,0,0,0,0,INGREDIENT,,38.55,,1,,,,0
Manteca Warehouse,PINN PACK,M 07D-375-W-X Ring cake lid,07D-375-W-X Ring cake lid 540/cs,133,0,0,0,PACKAGING,,64.65,,1,,,,8598.45
Manteca Warehouse,PINN PACK,M 07BR-538-X,Ring Cake Base 675/cs,66,0,0,0,PACKAGING,,75.44,,1,,,,4979.04
Manteca Warehouse,BAYCO,M BYCOCFEFRZN30,Cage Free Whole Eggs Frozen 30lb/bkt item#0942 60pp,0,0,0,0,INGREDIENT,,72.9,,1,,,,0
Manteca Warehouse,BAYCO,M 4032,Vegan Semi Sweet Chocolate Chips 1M Item#4032 (50lb/case),0,0,0,0,INGREDIENT,,130,,1,,,,0
Manteca Warehouse,BAYCO,M BYCOBRSG5125,Brown Sugar C&H 50lb/bg item#5124,0,0,0,0,INGREDIENT,,39.9,,1,,,,0
Manteca Warehouse,LANDSBERG,M LAN1476207,"48"" V-Board 2,939/pallet",2983,0,0,0,PACKAGING,,0.46,,1,,,,1372.18
Manteca Warehouse,LANDSBERG,M 166746,14x14x12,17,0,0,0,PACKAGING,,35.5,,1,,,,603.5
Manteca Warehouse,LANDSBERG,M LAN800307,Shrink Cake Band 283x30 + 8x05 Clear 4M/CS,6,0,0,0,PACKAGING,,250,,1,,,,1500
Manteca Warehouse,LANDSBERG,M LAN1352339,Sheet Liner-38,4,0,0,0,SUPPLIES,,40,,1,,,,160
Manteca Warehouse,BAYCO,M BYCOBKPWDR,Baking Powder 50lb/bg item#9301,0,0,0,0,INGREDIENT,,96,,1,,,,0
Manteca Warehouse,BAYCO,M 9588,Cinnmaon,13,0,0,0,INGREDIENT,,112,,1,,,,1456
Manteca Warehouse,LANDSBERG,M 1462987,43x48 56gal 14MIC Natural HDPE Can liner 200/case,4,0,0,0,SUPPLIES,,43.5,,1,,,,174
Manteca Warehouse,BAYCO,M BYCOBKSD9317,Baking Soda 50lb/bg item#9316,6,0,0,0,INGREDIENT,,26.9,,1,,,,161.4
Manteca Warehouse,LANDSBERG,M LAN1473927,Cake Tray Base PET 360/CS,0,0,0,0,PACKAGING,,45.72,,1,,,,0
Manteca Warehouse,INTERNATIONAL FOOD PRODUCTS,M IFPCNGMOCS50,Corn Starch NGMO Melojel Item#201289 (50lb/bag),0,0,0,0,INGREDIENT,,39.6,,1,,,,0
Manteca Warehouse,INTERNATIONAL FOOD PRODUCTS,M 203018,Deoiled sunflower lecithin 20kg,0,0,0,0,INGREDIENT,,687.8,,1,,,,0
Manteca Warehouse,LANDSBERG,M 1484494,Blue Poly Sleeve Protector,1,0,0,0,SUPPLIES,,105.71,,1,,,,105.71
Manteca Warehouse,BAYCO,M 260518,Vital Wheat Gluten/ 50lb Bag,0,0,0,0,INGREDIENT,,108,,1,,,,0
Sumner Vault,Antonina's Bakery,F001,TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet),2382,0,0,1,FINISHED GOODS,,39.58,,1,,,,94279.56
Sumner Vault,Antonina's Bakery,F002,TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet),84,0,0,1,FINISHED GOODS,,40.06,,1,,,,3365.04
Sumner Vault,Antonina's Bakery,F003,Antoninas Yellow Decorated Cupcake 10.5oz Item#13759,34,0,0,1,FINISHED GOODS,,42.36,,1,,,,1440.24
Sumner Vault,Antonina's Bakery,F004,Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742,46,0,0,1,FINISHED GOODS,,40.56,,1,,,,1865.76
Sumner Vault,Antonina's Bakery,F005,Antoninas Single Chocolate Layer Cake 6pk Item#13728,0,0,0,1,FINISHED GOODS,,49.78,,1,,,,0
Sumner Vault,Antonina's Bakery,F006,Antoninas Single Yellow Layer Cake 6pk Item#13711,41,0,0,1,FINISHED GOODS,,49.79,,1,,,,2041.39
Sumner Vault,Antonina's Bakery,F007,Antoninas Blueberry Raspberry Muffin 14oz Item#14121,24,0,0,1,FINISHED GOODS,,46.59,,1,,,,1118.16
Sumner Vault,Antonina's Bakery,F008,Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773,0,0,0,1,FINISHED GOODS,,44.97,,1,,,,0
Sumner Vault,Antonina's Bakery,F009,STCelebrationCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,50.16,,1,,,,0
Sumner Vault,Antonina's Bakery,F010,STDoubleChocolateCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,45.24,,1,,,,0
Sumner Vault,Antonina's Bakery,F011,Antoninas Chocolate Chip Muffin 14oz Item#13803,13,0,0,1,FINISHED GOODS,,42.71,,1,,,,555.23
Sumner Vault,Antonina's Bakery,F012,Antoninas Chocolate Chip Muffin 10.5oz Item#13131,0,0,0,1,FINISHED GOODS,,45.56,,1,,,,0
Sumner Vault,Antonina's Bakery,F013,Antoninas Lemon Poppy Seed Muffins 14oz Item#14138,11,0,0,1,FINISHED GOODS,,42.71,,1,,,,469.81
Sumner Vault,Antonina's Bakery,F014,Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet),0,0,0,1,FINISHED GOODS,,49.01,,1,,,,0
Sumner Vault,Antonina's Bakery,F015,TJ Pumpkin Muffins 12pk Item#174619 (60/pallet),0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Sumner Vault,Antonina's Bakery,F016,TJTrippleGingerMuffin 14oz(12pk)_#,0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Sumner Vault,Antonina's Bakery,F017,TJCinnamonCoffeeCake Trays 16oz#942354,0,0,0,1,FINISHED GOODS,,41.76,,1,,,,0
Sumner Vault,Antonina's Bakery,F018,AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918,0,0,0,1,FINISHED GOODS,,49.2,,1,,,,0
Transit,Antonina's Bakery,F001,TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet),0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Transit,Antonina's Bakery,F002,TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet),0,0,0,1,FINISHED GOODS,,40.06,,1,,,,0
Transit,Antonina's Bakery,F003,Antoninas Yellow Decorated Cupcake 10.5oz Item#13759,0,0,0,1,FINISHED GOODS,,40.72,,1,,,,0
Transit,Antonina's Bakery,F004,Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742,0,0,0,1,FINISHED GOODS,,40.56,,1,,,,0
Transit,Antonina's Bakery,F005,Antoninas Single Chocolate Layer Cake 6pk Item#13728,0,0,0,1,FINISHED GOODS,,49.78,,1,,,,0
Transit,Antonina's Bakery,F006,Antoninas Single Yellow Layer Cake 6pk Item#13711,0,0,0,1,FINISHED GOODS,,49.79,,1,,,,0
Transit,Antonina's Bakery,F007,Antoninas Blueberry Raspberry Muffin 14oz Item#14121,0,0,0,1,FINISHED GOODS,,46.59,,1,,,,0
Transit,Antonina's Bakery,F008,Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773,0,0,0,1,FINISHED GOODS,,44.97,,1,,,,0
Transit,Antonina's Bakery,F009,STCelebrationCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,50.16,,1,,,,0
Transit,Antonina's Bakery,F010,STDoubleChocolateCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,45.24,,1,,,,0
Transit,Antonina's Bakery,F011,Antoninas Chocolate Chip Muffin 14oz Item#13803,0,0,0,1,FINISHED GOODS,,42.71,,1,,,,0
Transit,Antonina's Bakery,F012,Antoninas Chocolate Chip Muffin 10.5oz Item#13131,0,0,0,1,FINISHED GOODS,,45.56,,1,,,,0
Transit,Antonina's Bakery,F013,Antoninas Lemon Poppy Seed Muffins 14oz Item#14138,0,0,0,1,FINISHED GOODS,,42.71,,1,,,,0
Transit,Antonina's Bakery,F014,Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet),0,0,0,1,FINISHED GOODS,,49.01,,1,,,,0
Transit,Antonina's Bakery,F015,TJ Pumpkin Muffins 12pk Item#174619 (60/pallet),0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Transit,Antonina's Bakery,F016,TJTrippleGingerMuffin 14oz(12pk)_#,0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Transit,Antonina's Bakery,F017,TJCinnamonCoffeeCake Trays 16oz#942354,0,0,0,1,FINISHED GOODS,,41.76,,1,,,,0
Transit,Antonina's Bakery,F018,AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918,0,0,0,1,FINISHED GOODS,,49.2,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F001,TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet),1912,0,0,1,FINISHED GOODS,,40.2,,1,,,,76862.4
Manteca Warehouse,Antonina's Bakery,F002,TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet),1269,0,0,1,FINISHED GOODS,,40.68,,1,,,,51622.92
Manteca Warehouse,Antonina's Bakery,F003,Antoninas Yellow Decorated Cupcake 10.5oz Item#13759,0,0,0,1,FINISHED GOODS,,40.72,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F004,Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742,0,0,0,1,FINISHED GOODS,,40.56,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F005,Antoninas Single Chocolate Layer Cake 6pk Item#13728,0,0,0,1,FINISHED GOODS,,49.78,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F006,Antoninas Single Yellow Layer Cake 6pk Item#13711,0,0,0,1,FINISHED GOODS,,49.79,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F007,Antoninas Blueberry Raspberry Muffin 14oz Item#14121,0,0,0,1,FINISHED GOODS,,46.59,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F008,Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773,0,0,0,1,FINISHED GOODS,,44.97,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F009,STCelebrationCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,50.16,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F010,STDoubleChocolateCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,45.24,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F011,Antoninas Chocolate Chip Muffin 14oz Item#13803,0,0,0,1,FINISHED GOODS,,42.71,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F012,Antoninas Chocolate Chip Muffin 10.5oz Item#13131,0,0,0,1,FINISHED GOODS,,45.56,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F013,Antoninas Lemon Poppy Seed Muffins 14oz Item#14138,0,0,0,1,FINISHED GOODS,,42.71,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F014,Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet),0,0,0,1,FINISHED GOODS,,49.01,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F015,TJ Pumpkin Muffins 12pk Item#174619 (60/pallet),0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F016,TJTrippleGingerMuffin 14oz(12pk)_#,0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Manteca Warehouse,Antonina's Bakery,F017,TJCinnamonCoffeeCake Trays 16oz#942354,5513,0,0,1,FINISHED GOODS,,3.48,,1,,,,19185.24
Manteca Warehouse,Antonina's Bakery,F018,AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918,0,0,0,1,FINISHED GOODS,,49.2,,1,,,,0
Manteca Warehouse,"Challenge Dairy Products, Inc.",M CDSRCRM32#,Sour Cream Item#1040 4gal/32lb,51,0,0,0,INGREDIENT,,46.87,,1,,,,2390.37
Manteca Warehouse,MANTECA DRY MIX CENTER,M ANTDMCCC,50LB Cinnamon Coffee Cake Dry Mix,45,0,0,0,INGREDIENT,,36.11,,1,,,,1624.95
Manteca Warehouse,International Bakers Services,M IBSNBAVDA08,Natural Butter and Vanilla (Dry) DA08 50#,4,0,0,0,INGREDIENT,,175.55,,1,,,,702.2
Manteca Warehouse,"Challenge Dairy Products, Inc.",M CDUNBTR55,Butter Unsalted Item#5215 55lb/25kg,7,0,0,0,INGREDIENT,,172.83,,1,,,,1209.81
Manteca Warehouse,"Challenge Dairy Products, Inc.",M CDDBTM,Buttermilk Powder 50lb item#6073,3,0,0,0,INGREDIENT,,109.27,,1,,,,327.81
Manteca Warehouse,West Coast Labels PK,M WCLZEN10124B,Sticker Antoninas Cinnamon Coffee Cake Barbell Label 1M/RL item#ZEN10124B,2,0,0,0,PACKAGING,,222.8,,1,,,,445.6
Manteca Warehouse,GREAT LITTLE BOX COMPANY,M CINCOFCKBCK,TJ Cinnamon Coffee Cake Back Label F#91466 1000 per roll,116,0,0,0,PACKAGING,,19.73,,1,,,,2288.68
Manteca Warehouse,GREAT LITTLE BOX COMPANY,M CINCOFCKFRT,TJ Cinnamon Coffee Cake Front Label 1000 per roll F#91464,75,0,0,0,PACKAGING,,19.73,,1,,,,1479.75
Manteca Warehouse,MAVERICK OIL,M MAVERIKOILSCANOLAOIL,Canola Oil Item# (35lb/case),0,0,0,0,INGREDIENT,,41.65,,1,,,,0
Manteca Warehouse,DAWN FOODS INC,M 2404684,Morton Salt,0,0,0,0,INGREDIENT,,14.28,,1,,,,0
Manteca Warehouse,DSM,M DSM20821,MAXAPAL A2 Item#20821 20kg/bag (44#),0,0,0,0,INGREDIENT,,5589.2,,1,,,,0
Manteca Warehouse,DAWN FOODS INC,M 1088261,U.S. Extra Grade Buttermilk Powder,0,0,0,0,INGREDIENT,,149.13,,1,,,,0
Manteca Warehouse,Par Way Tryson Company,M PWTNONGMOSPRAY,Oil Spray Cans Vegalene 6/17oz case (6.375lbs) item#17050 (Order in 150qty),50,0,0,0,INGREDIENT,,28.02,,1,,,,1401
Manteca Warehouse,RIA DISTRIBUTION,M RDVANILLAEXT55,Vanilla Extract 55gal Drum PULL BY GAL,468,0,0,0,INGREDIENT,,41.72,,1,,,,19524.96
Manteca Warehouse,Uline PK,M S-7412,Industrial Thermal Transfer Labels,3,0,0,0,PACKAGING,,39,,1,,,,117
Manteca Warehouse,Par Way Tryson Company,M PWTCNONGMOOILSPRY55GL,Oil Spray NON GMO Vegalene 55gl Drum,0,0,0,0,INGREDIENT,,1660,,1,,,,0
Sumner Vault,COSTCO,I065,SugarBrown_C&H_25lb/bg Item#801465,0,0,0,0,INGREDIENT,,25.59,,1,,,,0
Sumner Vault,LANDSBERG,P069,FLAT Large 4 Cell Box 12pk Landsberg_25pc/bn_10pp,116,0,0,0,PACKAGING,,41.25,,1,,,,4785
Sumner Vault,Amazon,P071,JumboRolls_Amazon_1100pc/rl,7,0,0,0,SUPPLIES,,51.84,,1,,,,362.88
Transit,MAVERICK OIL,I028,CanolaOil_Gemsa _35lb/jg_60pp,0,0,0,0,INGREDIENT,,47.25,,1,,,,0
Sumner Vault,Antonina's Bakery,CINNAMONDRYMIX,Cinnamon Muffin Dry Mix (50lb/bag),61,0,0,0,INGREDIENT,,0,,1,,,,0
Sumner Vault,Antonina's Bakery,M 05240-2,Cinnamon Coffee Cake Item#094235 (54/pallet),232,0,0,0,FINISHED GOODS,,41.76,,1,,,,9688.32
Manteca Warehouse,LANDSBERG,1484100,Aprons 100/pk,0,0,0,0,SUPPLIES,,13.13,,1,,,,0
Manteca Warehouse,LANDSBERG,1388565,Center Feed Hand Towel ,3,0,0,0,SUPPLIES,,36.7,,1,,,,110.1
Manteca Warehouse,LANDSBERG,1479388,XL Gloves,2,0,0,0,SUPPLIES,,167,,1,,,,334
Manteca Warehouse,LANDSBERG,1479387,Large Gloves,3,0,0,0,SUPPLIES,,167,,1,,,,501
Manteca Warehouse,LANDSBERG,1479385,Medium Gloves,2,0,0,0,SUPPLIES,,167,,1,,,,334
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I066,TapiocaStarch_50lb/bg 50pp Item#202813,0,0,0,0,INGREDIENT,,60.11,,1,,,,0
Manteca Bakery,BAYCO,M BYCOCFEFRZN30,Cage Free Whole Eggs Frozen 30lb/bkt item#0942 60pp,0,0,0,0,INGREDIENT,,68.3,,1,,,,0
Manteca Bakery,MANTECA DRY MIX CENTER,M ANTDMCCC,50LB Cinnamon Coffee Cake Dry Mix,0,0,0,0,INGREDIENT,,36.11,,1,,,,0
Manteca Bakery,MAVERICK OIL,M MAVERIKOILSCANOLAOIL,Canola Oil Item# (35lb/case),0,0,0,0,INGREDIENT,,41.65,,1,,,,0
Manteca Bakery,"Challenge Dairy Products, Inc.",M CDSRCRM32#,Sour Cream Item#1040 4gal/32lb,0,0,0,0,INGREDIENT,,48.79,,1,,,,0
Manteca Bakery,RIA DISTRIBUTION,M RDVANILLAEXT55,Vanilla Extract 55gal Drum PULL BY GAL,0,0,0,0,INGREDIENT,,41.73,,1,,,,0
Manteca Bakery,BAYCO,M BYCOAPFLOUR50,All purpose flour 50lb/bg item#1060,0,0,0,0,INGREDIENT,,19.9,,1,,,,0
Manteca Bakery,BAYCO,M 9588,Cinnmaon,0,0,0,0,INGREDIENT,,112,,1,,,,0
Manteca Bakery,"Challenge Dairy Products, Inc.",M CDUNBTR55,Butter Unsalted Item#5215 55lb/25kg,0,0,0,0,INGREDIENT,,179.72,,1,,,,0
Manteca Bakery,Par Way Tryson Company,M PWTNONGMOSPRAY,Oil Spray Cans Vegalene 6/17oz case (6.375lbs) item#17050 (Order in 150qty),0,0,0,0,INGREDIENT,,28.02,,1,,,,0
Manteca Bakery,DSM,M DSM20821,MAXAPAL A2 Item#20821 20kg/bag (44#),0,0,0,0,INGREDIENT,,5589.2,,1,,,,0
Manteca Bakery,PINN PACK,M 07BR-538-X,Ring Cake Base 675/cs,0,0,0,0,PACKAGING,,76.79,,1,,,,0
Manteca Bakery,PINN PACK,M 07D-375-W-X Ring cake lid,07D-375-W-X Ring cake lid 540/cs,0,0,0,0,PACKAGING,,66.36,,1,,,,0
Manteca Bakery,LANDSBERG,M LAN800307,Shrink Cake Band 283x30 + 8x05 Clear 4M/CS,0,0,0,0,PACKAGING,,250,,1,,,,0
Manteca Bakery,GREAT LITTLE BOX COMPANY,M CINCOFCKBCK,TJ Cinnamon Coffee Cake Back Label F#91466 1000 per roll,0,0,0,0,PACKAGING,,19.73,,1,,,,0
Manteca Bakery,GREAT LITTLE BOX COMPANY,M CINCOFCKFRT,TJ Cinnamon Coffee Cake Front Label 1000 per roll F#91464,0,0,0,0,PACKAGING,,19.73,,1,,,,0
Manteca Bakery,LANDSBERG,M LAN1352339,Sheet Liner-38,0,0,0,0,PACKAGING,,40,,1,,,,0
Manteca Bakery,LANDSBERG,1479385,Medium Gloves,0,0,0,0,SUPPLIES,,167,,1,,,,0
Manteca Bakery,LANDSBERG,1484100,Aprons 100/pk,0,0,0,0,SUPPLIES,,13.13,,1,,,,0
Manteca Bakery,BAYCO,M BYCOBRSG5125,Brown Sugar C&H 50lb/bg item#5124,0,0,0,0,INGREDIENT,,41,,1,,,,0
Manteca Warehouse,Antonina's Bakery,13315,GFI Cinnamon Coffee Cake 12/pk,0,0,0,0,FINISHED GOODS,,51.48,,1,,,,0
Sumner Machinery part,Unifiller,6009,Anti Rotate,10,0,0,0,PART,1,61.54,,1,Universal 1000I,,,615.4
Sumner Machinery part,Unifiller,04378-00,Brushing,5,0,0,0,PART,2,42.77,,1,Universal 1000I,,,213.85
Sumner Machinery part,Unifiller,1133,O-Rings,4,0,0,0,PART,3,0.19,,1,Universal 1000I,,,0.76
Sumner Machinery part,Unifiller,204,Clevis,3,0,0,0,PART,4,44.84,,1,Universal 1000I,,,134.52
Sumner Machinery part,Unifiller,01050-00,Flow Control,3,0,0,0,PART,5,10,,1,Universal 1000I,,,30
Sumner Machinery part,Unifiller,50030-00,Tip-Craft,12,0,0,0,PART,6,2.57,,1,Robot Arm M,,,30.84
Sumner Machinery part,Unifiller,22200,O-Rings,5,0,0,0,PART,7,23.06,,1,Universal 1000I,,,115.3
Sumner Machinery part,Unifiller,22710,O-Rings,5,0,0,0,PART,8,23.06,,1,Universal 1000I,,,115.3
Sumner Machinery part,Unifiller,V0218-10,O-Rings,3,0,0,0,PART,9,23.08,,1,Universal 1000I,,,69.24
Sumner Machinery part,Unifiller,V0223-10,O-Rings,4,0,0,0,PART,10,23.05,,1,Universal 1000I,,,92.2
Sumner Machinery part,Unifiller,1045,Muffler,0,0,0,0,PART,11,7,,1,Universal 1000I,,,0
Sumner Machinery part,Unifiller,4394,Actuator,1,0,0,0,PART,12,80,,1,Universal 1000I,,,80
